mmrrc_id	availability
22223	ES cell line
22222	ES cell line
22221	ES cell line
22220	ES cell line
22219	ES cell line
22218	ES cell line
22217	ES cell line
22216	ES cell line
22215	ES cell line
22214	ES cell line
22213	ES cell line
22212	ES cell line
22211	ES cell line
22210	ES cell line
22209	ES cell line
22208	ES cell line
22207	ES cell line
22206	ES cell line
22205	ES cell line
22204	ES cell line
22203	ES cell line
22202	ES cell line
22201	ES cell line
22200	ES cell line
22199	ES cell line
22198	ES cell line
22197	ES cell line
22196	ES cell line
22195	ES cell line
22194	ES cell line
22193	ES cell line
22192	ES cell line
22191	ES cell line
22190	ES cell line
22189	ES cell line
22188	ES cell line
22187	ES cell line
22186	ES cell line
22185	ES cell line
22184	ES cell line
22183	ES cell line
22182	ES cell line
22181	ES cell line
22180	ES cell line
22179	ES cell line
22178	ES cell line
22177	ES cell line
22176	ES cell line
22175	ES cell line
22174	ES cell line
22173	ES cell line
22172	ES cell line
22171	ES cell line
22170	ES cell line
22169	ES cell line
22168	ES cell line
22167	ES cell line
22166	ES cell line
22165	ES cell line
22164	ES cell line
22163	ES cell line
22162	ES cell line
22161	Hidden
22160	ES cell line
22159	ES cell line
22158	ES cell line
22157	ES cell line
22156	ES cell line
22155	ES cell line
22154	ES cell line
22153	ES cell line
22152	ES cell line
22151	Hidden
22150	ES cell line
22149	ES cell line
22148	ES cell line
22147	ES cell line
22146	ES cell line
22145	ES cell line
22144	ES cell line
22143	ES cell line
22142	ES cell line
22141	ES cell line
22140	ES cell line
22139	ES cell line
22138	ES cell line
22137	ES cell line
22136	ES cell line
22135	ES cell line
22134	ES cell line
22133	ES cell line
22132	ES cell line
22131	ES cell line
22130	ES cell line
22129	ES cell line
22128	ES cell line
22127	ES cell line
22126	ES cell line
22125	ES cell line
22124	ES cell line
22123	ES cell line
22122	ES cell line
22121	ES cell line
22120	ES cell line
22119	ES cell line
22118	ES cell line
22117	ES cell line
22116	ES cell line
22115	ES cell line
22114	ES cell line
22113	ES cell line
22112	ES cell line
22111	ES cell line
22110	ES cell line
22109	ES cell line
22108	ES cell line
22107	ES cell line
22106	ES cell line
22105	ES cell line
22104	ES cell line
22103	ES cell line
22102	ES cell line
22101	ES cell line
22100	ES cell line
22099	ES cell line
22098	ES cell line
22097	ES cell line
22096	ES cell line
22095	ES cell line
22094	ES cell line
22093	ES cell line
22092	ES cell line
22091	ES cell line
22090	ES cell line
22089	ES cell line
22088	ES cell line
22087	ES cell line
22086	ES cell line
22085	ES cell line
22084	ES cell line
22083	ES cell line
22082	ES cell line
22081	ES cell line
22080	ES cell line
22079	ES cell line
22078	ES cell line
22077	ES cell line
22076	ES cell line
22075	ES cell line
22074	ES cell line
22073	ES cell line
22072	ES cell line
22071	ES cell line
22070	ES cell line
22069	ES cell line
22068	ES cell line
22067	ES cell line
22066	ES cell line
22065	ES cell line
22064	ES cell line
22063	ES cell line
22062	ES cell line
22061	ES cell line
22060	ES cell line
22059	ES cell line
22058	ES cell line
22057	ES cell line
22056	ES cell line
22055	ES cell line
22054	ES cell line
22053	ES cell line
22052	ES cell line
22051	ES cell line
22050	ES cell line
22049	ES cell line
22048	ES cell line
22047	ES cell line
22046	ES cell line
22045	ES cell line
22044	ES cell line
22043	ES cell line
22042	ES cell line
22041	ES cell line
22040	ES cell line
22039	ES cell line
22038	ES cell line
22037	ES cell line
22036	ES cell line
22035	ES cell line
22034	ES cell line
22033	ES cell line
22032	ES cell line
22031	ES cell line
22030	ES cell line
22029	ES cell line
22028	ES cell line
22027	ES cell line
22026	ES cell line
22025	ES cell line
22024	ES cell line
22023	ES cell line
22022	ES cell line
22021	ES cell line
22020	ES cell line
22019	ES cell line
22018	ES cell line
22017	ES cell line
22016	ES cell line
22015	ES cell line
22014	ES cell line
22013	ES cell line
22012	ES cell line
22011	ES cell line
22010	ES cell line
22009	ES cell line
22008	ES cell line
22007	ES cell line
22006	ES cell line
22005	ES cell line
22004	ES cell line
22003	ES cell line
22002	ES cell line
22001	ES cell line
22000	ES cell line
21999	ES cell line
21998	ES cell line
21997	Hidden
21996	ES cell line
21995	ES cell line
21994	ES cell line
21993	ES cell line
21992	ES cell line
21991	ES cell line
21990	ES cell line
21989	ES cell line
21988	ES cell line
21987	ES cell line
21986	ES cell line
21985	ES cell line
21984	ES cell line
21983	ES cell line
21982	ES cell line
21981	ES cell line
21980	ES cell line
21979	ES cell line
21978	ES cell line
21977	ES cell line
21976	ES cell line
21975	ES cell line
21974	ES cell line
21973	ES cell line
21972	ES cell line
21971	ES cell line
21970	ES cell line
21969	ES cell line
21968	ES cell line
21967	ES cell line
21966	ES cell line
21965	ES cell line
21964	ES cell line
21963	ES cell line
21962	ES cell line
21961	ES cell line
21960	ES cell line
21959	ES cell line
21958	ES cell line
21957	ES cell line
21956	ES cell line
21955	ES cell line
21954	ES cell line
21953	ES cell line
21952	ES cell line
21951	ES cell line
21950	ES cell line
21949	ES cell line
21948	ES cell line
21947	ES cell line
21946	ES cell line
21945	ES cell line
21944	ES cell line
21943	ES cell line
21942	ES cell line
21941	ES cell line
21940	ES cell line
21939	ES cell line
21938	ES cell line
21937	ES cell line
21936	ES cell line
21935	ES cell line
21934	ES cell line
21933	ES cell line
21932	ES cell line
21931	ES cell line
21930	ES cell line
21929	ES cell line
21928	ES cell line
21927	ES cell line
21926	ES cell line
21925	ES cell line
21924	ES cell line
21923	ES cell line
21922	ES cell line
21921	ES cell line
21920	ES cell line
21919	ES cell line
21918	ES cell line
21917	ES cell line
21916	Hidden
21915	ES cell line
21914	ES cell line
21913	ES cell line
21912	ES cell line
21911	ES cell line
21910	ES cell line
21909	ES cell line
21908	ES cell line
21907	ES cell line
21906	ES cell line
21905	ES cell line
21904	ES cell line
21903	ES cell line
21902	ES cell line
21901	ES cell line
21900	ES cell line
21899	ES cell line
21898	ES cell line
21897	ES cell line
21896	ES cell line
21895	ES cell line
21894	ES cell line
21893	ES cell line
21892	ES cell line
21891	ES cell line
21890	ES cell line
21889	ES cell line
21888	ES cell line
21887	ES cell line
21886	ES cell line
21885	ES cell line
21884	ES cell line
21883	ES cell line
21882	ES cell line
21881	ES cell line
21880	ES cell line
21879	ES cell line
21878	ES cell line
21877	ES cell line
21876	ES cell line
21875	ES cell line
21874	ES cell line
21873	ES cell line
21872	ES cell line
21871	ES cell line
21870	ES cell line
21869	ES cell line
21868	ES cell line
21867	ES cell line
21866	ES cell line
21865	ES cell line
21864	ES cell line
21863	ES cell line
21862	ES cell line
21861	ES cell line
21860	ES cell line
21859	ES cell line
21858	ES cell line
21857	ES cell line
21856	ES cell line
21855	ES cell line
21854	ES cell line
21853	ES cell line
21852	ES cell line
21851	ES cell line
21850	ES cell line
21849	ES cell line
21848	ES cell line
21847	ES cell line
21846	ES cell line
21845	ES cell line
21844	ES cell line
21843	ES cell line
21842	Hidden
21841	ES cell line
21840	ES cell line
21839	ES cell line
21838	ES cell line
21837	ES cell line
21836	ES cell line
21835	ES cell line
21834	ES cell line
21833	ES cell line
21832	ES cell line
21831	ES cell line
21830	ES cell line
21829	ES cell line
21828	ES cell line
21827	ES cell line
21826	ES cell line
21825	ES cell line
21824	ES cell line
21823	ES cell line
21822	ES cell line
21821	ES cell line
21820	ES cell line
21819	ES cell line
21818	ES cell line
21817	ES cell line
21816	ES cell line
21815	ES cell line
21814	ES cell line
21813	ES cell line
21812	ES cell line
21811	ES cell line
21810	ES cell line
21809	ES cell line
21808	ES cell line
21807	ES cell line
21806	ES cell line
21805	ES cell line
21804	ES cell line
21803	ES cell line
21802	ES cell line
21801	ES cell line
21800	ES cell line
21799	ES cell line
21798	ES cell line
21797	ES cell line
21796	ES cell line
21795	ES cell line
21794	ES cell line
21793	ES cell line
21792	ES cell line
21791	ES cell line
21790	ES cell line
21789	ES cell line
21788	ES cell line
21787	ES cell line
21786	ES cell line
21785	ES cell line
21784	ES cell line
21783	ES cell line
21782	ES cell line
21781	ES cell line
21780	ES cell line
21779	ES cell line
21778	ES cell line
21777	ES cell line
21776	ES cell line
21775	ES cell line
21774	ES cell line
21773	ES cell line
21772	ES cell line
21771	ES cell line
21770	Hidden
21769	ES cell line
21768	ES cell line
21767	ES cell line
21766	ES cell line
21765	ES cell line
21764	ES cell line
21763	ES cell line
21762	ES cell line
21761	ES cell line
21760	ES cell line
21759	ES cell line
21758	ES cell line
21757	ES cell line
21756	ES cell line
21755	ES cell line
21754	ES cell line
21753	ES cell line
21752	ES cell line
21751	ES cell line
21750	ES cell line
21749	ES cell line
21748	ES cell line
21747	ES cell line
21746	ES cell line
21745	ES cell line
21744	ES cell line
21743	ES cell line
21742	ES cell line
21741	ES cell line
21740	ES cell line
21739	ES cell line
21738	ES cell line
21737	ES cell line
21736	ES cell line
21735	ES cell line
21734	ES cell line
21733	ES cell line
21732	ES cell line
21731	ES cell line
21730	ES cell line
21729	ES cell line
21728	ES cell line
21727	ES cell line
21726	ES cell line
21725	ES cell line
21724	ES cell line
21723	ES cell line
21722	ES cell line
21721	ES cell line
21720	ES cell line
21719	ES cell line
21718	ES cell line
21717	ES cell line
21716	ES cell line
21715	ES cell line
21714	ES cell line
21713	ES cell line
21712	ES cell line
21711	ES cell line
21710	ES cell line
21709	ES cell line
21708	ES cell line
21707	ES cell line
21706	ES cell line
21705	ES cell line
21704	ES cell line
21703	ES cell line
21702	ES cell line
21701	ES cell line
21700	ES cell line
21699	ES cell line
21698	ES cell line
21697	ES cell line
21696	ES cell line
21695	ES cell line
21694	ES cell line
21693	ES cell line
21692	ES cell line
21691	ES cell line
21690	ES cell line
21689	ES cell line
21688	ES cell line
21687	ES cell line
21686	ES cell line
21685	ES cell line
21684	ES cell line
21683	ES cell line
21682	ES cell line
21681	ES cell line
21680	ES cell line
21679	ES cell line
21678	ES cell line
21677	ES cell line
21676	ES cell line
21675	ES cell line
21674	ES cell line
21673	ES cell line
21672	ES cell line
21671	ES cell line
21670	ES cell line
21669	ES cell line
21668	ES cell line
21667	ES cell line
21666	ES cell line
21665	ES cell line
21664	ES cell line
21663	ES cell line
21662	ES cell line
21661	ES cell line
21660	ES cell line
21659	ES cell line
21658	ES cell line
21657	ES cell line
21656	ES cell line
21655	ES cell line
21654	ES cell line
21653	ES cell line
21652	ES cell line
21651	ES cell line
21650	ES cell line
21649	ES cell line
21648	ES cell line
21647	ES cell line
21646	ES cell line
21645	ES cell line
21644	ES cell line
21643	ES cell line
21642	ES cell line
21641	ES cell line
21640	ES cell line
21639	ES cell line
21638	ES cell line
21637	ES cell line
21636	ES cell line
21635	ES cell line
21634	ES cell line
21633	ES cell line
21632	ES cell line
21631	ES cell line
21630	ES cell line
21629	ES cell line
21628	ES cell line
21627	ES cell line
21626	ES cell line
21625	ES cell line
21624	ES cell line
21623	ES cell line
21622	ES cell line
21621	ES cell line
21620	ES cell line
21619	ES cell line
21618	ES cell line
21617	ES cell line
21616	ES cell line
21615	ES cell line
21614	ES cell line
21613	ES cell line
21612	ES cell line
21611	ES cell line
21610	ES cell line
21609	ES cell line
21608	ES cell line
21607	ES cell line
21606	ES cell line
21605	ES cell line
21604	ES cell line
21603	ES cell line
21602	ES cell line
21601	ES cell line
21600	ES cell line
21599	ES cell line
21598	ES cell line
21597	ES cell line
21596	ES cell line
21595	ES cell line
21594	ES cell line
21593	ES cell line
21592	ES cell line
21591	ES cell line
21590	ES cell line
21589	ES cell line
21588	ES cell line
21587	ES cell line
21586	ES cell line
21585	ES cell line
21584	ES cell line
21583	ES cell line
21582	ES cell line
21581	ES cell line
21580	ES cell line
21579	ES cell line
21578	ES cell line
21577	ES cell line
21576	ES cell line
21575	ES cell line
21574	ES cell line
21573	ES cell line
21572	ES cell line
21571	ES cell line
21570	ES cell line
21569	ES cell line
21568	ES cell line
21567	ES cell line
21566	ES cell line
21565	ES cell line
21564	ES cell line
21563	ES cell line
21562	ES cell line
21561	ES cell line
21560	ES cell line
21559	ES cell line
21558	ES cell line
21557	ES cell line
21556	ES cell line
21555	ES cell line
21554	ES cell line
21553	Hidden
21552	ES cell line
21551	ES cell line
21550	ES cell line
21549	Hidden
21548	ES cell line
21547	ES cell line
21546	ES cell line
21545	ES cell line
21544	ES cell line
21543	ES cell line
21542	ES cell line
21541	ES cell line
21540	ES cell line
21539	ES cell line
21538	ES cell line
21537	ES cell line
21536	ES cell line
21535	ES cell line
21534	ES cell line
21533	ES cell line
21532	ES cell line
21531	ES cell line
21530	ES cell line
21529	ES cell line
21528	ES cell line
21527	ES cell line
21526	ES cell line
21525	ES cell line
21524	ES cell line
21523	ES cell line
21522	ES cell line
21521	ES cell line
21520	ES cell line
21519	ES cell line
21518	ES cell line
21517	ES cell line
21516	ES cell line
21515	ES cell line
21514	ES cell line
21513	ES cell line
21512	ES cell line
21511	ES cell line
21510	ES cell line
21509	ES cell line
21508	ES cell line
21507	ES cell line
21506	ES cell line
21505	ES cell line
21504	ES cell line
21503	ES cell line
21502	ES cell line
21501	ES cell line
21500	ES cell line
21499	ES cell line
21498	ES cell line
21497	ES cell line
21496	ES cell line
21495	ES cell line
21494	ES cell line
21493	ES cell line
21492	ES cell line
21491	ES cell line
21490	ES cell line
21489	ES cell line
21488	ES cell line
21487	ES cell line
21486	ES cell line
21485	ES cell line
21484	ES cell line
21483	ES cell line
21482	ES cell line
21481	ES cell line
21480	ES cell line
21479	ES cell line
21478	ES cell line
21477	ES cell line
21476	ES cell line
21475	ES cell line
21474	ES cell line
21473	ES cell line
21472	ES cell line
21471	ES cell line
21470	ES cell line
21469	ES cell line
21468	ES cell line
21467	ES cell line
21466	ES cell line
21465	ES cell line
21464	ES cell line
21463	ES cell line
21462	ES cell line
21461	ES cell line
21460	ES cell line
21459	ES cell line
21458	ES cell line
21457	ES cell line
21456	ES cell line
21455	ES cell line
21454	ES cell line
21453	ES cell line
21452	ES cell line
21451	ES cell line
21450	ES cell line
21449	ES cell line
21448	ES cell line
21447	ES cell line
21446	ES cell line
21445	ES cell line
21444	ES cell line
21443	ES cell line
21442	ES cell line
21441	ES cell line
21440	ES cell line
21439	ES cell line
21438	ES cell line
21437	ES cell line
21436	ES cell line
21435	ES cell line
21434	ES cell line
21433	ES cell line
21432	ES cell line
21431	ES cell line
21430	ES cell line
21429	ES cell line
21428	ES cell line
21427	ES cell line
21426	ES cell line
21425	ES cell line
21424	ES cell line
21423	ES cell line
21422	ES cell line
21421	ES cell line
21420	ES cell line
21419	ES cell line
21418	ES cell line
21417	ES cell line
21416	ES cell line
21415	ES cell line
21414	ES cell line
21413	ES cell line
21412	ES cell line
21411	ES cell line
21410	ES cell line
21409	ES cell line
21408	ES cell line
21407	ES cell line
21406	ES cell line
21405	ES cell line
21404	ES cell line
21403	ES cell line
21402	ES cell line
